,query_name,match_name,containment,intersect_hashes,jaccard,max_containment,query_containment_ani,match_containment_ani,max_containment_ani,Sample,acc
420,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR8481935,0.1704035874439461,76,9.62854102265e-05,0.1704035874439461,0.9191867369004822,0.6437995547446567,0.9191867369004822,SAMEA7588750,ERR8481935
421,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR7785164,0.1704035874439461,76,0.0001136713760518,0.1704035874439461,0.9191867369004822,0.6489112606476425,0.9191867369004822,SAMEA7616627,ERR7785164
422,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR8481985,0.1704035874439461,76,8.69313573988e-05,0.1704035874439461,0.9191867369004822,0.6406726798825971,0.9191867369004822,SAMEA7588825,ERR8481985
423,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR8481991,0.1704035874439461,76,0.0001470118866847,0.1704035874439461,0.9191867369004822,0.6569128853798896,0.9191867369004822,SAMEA7588837,ERR8481991
424,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR7734566,0.1704035874439461,76,0.0001879392461657,0.1704035874439461,0.9191867369004822,0.6646472188002379,0.9191867369004822,SAMEA7530122,ERR7734566
425,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR8481954,0.1704035874439461,76,0.0001081599571914,0.1704035874439461,0.9191867369004822,0.647376479852822,0.9191867369004822,SAMEA7588772,ERR8481954
426,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR4187971,0.1696428571428571,76,0.0001799250943423,0.1696428571428571,0.9189909149433652,0.6632683231041624,0.9189909149433652,SAMEA5189667,ERR4187971
427,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR3439452,0.1696428571428571,76,0.000279360411689,0.1696428571428571,0.9189909149433652,0.677326478038639,0.9189909149433652,SAMEA4706716,ERR3439452
428,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734230,0.1696428571428571,76,0.000174106273553,0.1696428571428571,0.9189909149433652,0.662229913868142,0.9189909149433652,SAMEA7537823,ERR7734230
429,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734269,0.1696428571428571,76,0.0002836614724269,0.1696428571428571,0.9189909149433652,0.6778201341784353,0.9189909149433652,SAMEA7537874,ERR7734269
430,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734363,0.1696428571428571,76,0.0001364462222349,0.1696428571428571,0.9189909149433652,0.6545824616126439,0.9189909149433652,SAMEA7588649,ERR7734363
431,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734309,0.1696428571428571,76,0.0003012585472202,0.1696428571428571,0.9189909149433652,0.6797683882433011,0.9189909149433652,SAMEA7537921,ERR7734309
432,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7785207,0.1696428571428571,76,0.0001281201902247,0.1696428571428571,0.9189909149433652,0.6526215782379305,0.9189909149433652,SAMEA7616697,ERR7785207
433,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734415,0.1696428571428571,76,0.0001699752194022,0.1696428571428571,0.9189909149433652,0.6614724580591083,0.9189909149433652,SAMEA7588723,ERR7734415
434,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR8482011,0.1696428571428571,76,0.0001030548997858,0.1696428571428571,0.9189909149433652,0.6458870253709563,0.9189909149433652,SAMEA7588877,ERR8482011
435,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734534,0.1696428571428571,76,0.000161179494575,0.1696428571428571,0.9189909149433652,0.6597995672237679,0.9189909149433652,SAMEA7530084,ERR7734534
436,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734371,0.1696428571428571,76,0.0001422440496132,0.1696428571428571,0.9189909149433652,0.6558817577286788,0.9189909149433652,SAMEA7588661,ERR7734371
437,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7785161,0.1696428571428571,76,0.0001843215149288,0.1696428571428571,0.9189909149433652,0.6640319161068157,0.9189909149433652,SAMEA7616621,ERR7785161
438,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734561,0.1696428571428571,76,0.0002134801477507,0.1696428571428571,0.9189909149433652,0.6686966090447998,0.9189909149433652,SAMEA7530117,ERR7734561
439,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7785159,0.1696428571428571,76,0.000150437853331,0.1696428571428571,0.9189909149433652,0.6576345490588132,0.9189909149433652,SAMEA7616617,ERR7785159
440,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734272,0.1696428571428571,76,0.0002979994824219,0.1696428571428571,0.9189909149433652,0.6794158714206899,0.9189909149433652,SAMEA7537878,ERR7734272
441,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR8482008,0.1696428571428571,76,0.0001309220703602,0.1696428571428571,0.9189909149433652,0.6532946591332461,0.9189909149433652,SAMEA7588871,ERR8482008
442,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR5678344,0.1696428571428571,76,3.68178167228e-05,0.1696428571428571,0.9189909149433652,0.6149837403347135,0.9189909149433652,SAMN07157180,SRR5678344
443,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR10609646,0.1696428571428571,76,8.61394779494e-05,0.1696428571428571,0.9189909149433652,0.6403935117193933,0.9189909149433652,SAMN13511718,SRR10609646
444,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR21021024,0.1696428571428571,76,4.99232430138e-05,0.1696428571428571,0.9189909149433652,0.6239680176126253,0.9189909149433652,SAMN28104644,SRR21021024
445,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR18728986,0.1696428571428571,76,0.0002107060871879,0.1696428571428571,0.9189909149433652,0.6682798154031628,0.9189909149433652,SAMN25182249,SRR18728986
446,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR23879749,0.1696428571428571,76,2.58662117843e-05,0.1696428571428571,0.9189909149433652,0.6047297363302457,0.9189909149433652,SAMN33211882,SRR23879749
447,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR12354792,0.1681614349775785,75,0.0004113420720671,0.1681614349775785,0.9186071655635544,0.6899437757281559,0.9186071655635544,SAMEA114860675,ERR12354792
448,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR10791260,0.1681614349775785,75,1.92176864211e-05,0.1681614349775785,0.9186071655635544,0.5962334047536743,0.9186071655635544,SAMEA4832882,ERR10791260
449,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR10664166,0.1681614349775785,75,2.48297753368e-05,0.1681614349775785,0.9186071655635544,0.6035531630173678,0.9186071655635544,SAMEA4831522,ERR10664166
450,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR7734533,0.1681614349775785,75,0.0001586378298344,0.1681614349775785,0.9186071655635544,0.6593002245697636,0.9186071655635544,SAMEA7530083,ERR7734533
451,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR7785134,0.1681614349775785,75,0.0002108957162862,0.1681614349775785,0.9186071655635544,0.6683088211996709,0.9186071655635544,SAMEA7616582,ERR7785134
452,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR7734556,0.1681614349775785,75,0.0001355454348297,0.1681614349775785,0.9186071655635544,0.6543761126260418,0.9186071655635544,SAMEA7530112,ERR7734556
453,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR7785191,0.1681614349775785,75,0.0001264712825874,0.1681614349775785,0.9186071655635544,0.6522190955940045,0.9186071655635544,SAMEA7616661,ERR7785191
454,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR4125182,0.1681614349775785,75,6.87449014198e-05,0.1681614349775785,0.9186071655635544,0.6335492639086343,0.9186071655635544,SAMN04875593,SRR4125182
455,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR3109670,0.1681614349775785,75,0.0002025981182686,0.1681614349775785,0.9186071655635544,0.6670313283971772,0.9186071655635544,SAMN04263499,SRR3109670
456,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR2467125,0.1681614349775785,75,0.0001315812558115,0.1681614349775785,0.9186071655635544,0.6534512315052311,0.9186071655635544,SAMN03754182,SRR2467125
457,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR8108697,0.1681614349775785,75,8.3232529492e-05,0.1681614349775785,0.9186071655635544,0.6393471874600817,0.9186071655635544,SAMN04544305,SRR8108697
458,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR17322538,0.1681614349775785,75,2.83110852242e-05,0.1681614349775785,0.9186071655635544,0.6073365208518496,0.9186071655635544,SAMN24305868,SRR17322538
459,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR8481987,0.1674107142857142,75,0.0001000852726522,0.1674107142857142,0.9184114670773152,0.6449881468038812,0.9184114670773152,SAMEA7588829,ERR8481987
460,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734195,0.1674107142857142,75,0.0001594197969629,0.1674107142857142,0.9184114670773152,0.6594548729958843,0.9184114670773152,SAMEA7537781,ERR7734195
461,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734495,0.1674107142857142,75,0.0002771526445905,0.1674107142857142,0.9184114670773152,0.6770709697845487,0.9184114670773152,SAMEA7590151,ERR7734495
462,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR8481977,0.1674107142857142,75,0.0001827017941316,0.1674107142857142,0.9184114670773152,0.6637530851929401,0.9184114670773152,SAMEA7588809,ERR8481977
463,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734355,0.1674107142857142,75,0.0001561667110874,0.1674107142857142,0.9184114670773152,0.6588072595333725,0.9184114670773152,SAMEA7588637,ERR7734355
464,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734527,0.1674107142857142,75,0.0001695528326626,0.1674107142857142,0.9184114670773152,0.6613944462481645,0.9184114670773152,SAMEA7530077,ERR7734527
465,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734546,0.1674107142857142,75,0.0001475042284545,0.1674107142857142,0.9184114670773152,0.657018039973603,0.9184114670773152,SAMEA7530100,ERR7734546
466,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734583,0.1674107142857142,75,0.000204683150483,0.1674107142857142,0.9184114670773152,0.66735713078084,0.9184114670773152,SAMEA7530141,ERR7734583
467,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734194,0.1674107142857142,75,0.0002066070169252,0.1674107142857142,0.9184114670773152,0.6676548041625046,0.9184114670773152,SAMEA7537779,ERR7734194
468,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734532,0.1674107142857142,75,0.0001723052605944,0.1674107142857142,0.9184114670773152,0.6619022392611781,0.9184114670773152,SAMEA7530082,ERR7734532
469,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734570,0.1674107142857142,75,0.0001135928197221,0.1674107142857142,0.9184114670773152,0.6488902554090525,0.9184114670773152,SAMEA7530126,ERR7734570
470,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734329,0.1674107142857142,75,0.0001449586288073,0.1674107142857142,0.9184114670773152,0.6564732185591905,0.9184114670773152,SAMEA7588598,ERR7734329
471,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734305,0.1674107142857142,75,0.0002253876667868,0.1674107142857142,0.9184114670773152,0.6704296325884784,0.9184114670773152,SAMEA7537913,ERR7734305
472,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7785183,0.1674107142857142,75,0.0001527025293646,0.1674107142857142,0.9184114670773152,0.6581033532292112,0.9184114670773152,SAMEA7616657,ERR7785183
473,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR1660458,0.1674107142857142,75,4.24623401505e-05,0.1674107142857142,0.9184114670773152,0.6191759490743914,0.9184114670773152,SAMN02808313,SRR1660458
474,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR610343,0.1674107142857142,75,1.9271867724e-05,0.1674107142857142,0.9184114670773152,0.5963133667430915,0.9184114670773152,SAMN01797739,SRR610343
475,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR2925123,0.1674107142857142,75,0.0002282264371418,0.1674107142857142,0.9184114670773152,0.6708297919756571,0.9184114670773152,SAMN04262348,SRR2925123
476,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR6985733,0.1674107142857142,75,3.25826437035e-05,0.1674107142857142,0.9184114670773152,0.6114149213820048,0.9184114670773152,SAMN04901617,SRR6985733
477,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR8494417,0.1674107142857142,75,3.64880939349e-05,0.1674107142857142,0.9184114670773152,0.6147203901193018,0.9184114670773152,SAMN10829680,SRR8494417
478,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR8501165,0.1674107142857142,75,2.47051115534e-05,0.1674107142857142,0.9184114670773152,0.6034085189604046,0.9184114670773152,SAMN10534853,SRR8501165
479,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR23879762,0.1674107142857142,75,2.77505411355e-05,0.1674107142857142,0.9184114670773152,0.6067583768632956,0.9184114670773152,SAMN33211871,SRR23879762
480,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR10791233,0.1659192825112107,74,2.01100290345e-05,0.1659192825112107,0.9180201873382876,0.5975236184206372,0.9180201873382876,SAMEA4832480,ERR10791233
481,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR8481979,0.1659192825112107,74,0.0001131624783806,0.1659192825112107,0.9180201873382876,0.6487731038520408,0.9180201873382876,SAMEA7588813,ERR8481979
482,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR8481997,0.1659192825112107,74,0.0001644923299893,0.1659192825112107,0.9180201873382876,0.6604403026137892,0.9180201873382876,SAMEA7588849,ERR8481997
483,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR8482004,0.1659192825112107,74,0.0001374327925786,0.1659192825112107,0.9180201873382876,0.6548077852665899,0.9180201873382876,SAMEA7588861,ERR8482004
484,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR12933779,0.1659192825112107,74,3.60948846719e-05,0.1659192825112107,0.9180201873382876,0.6144033091393359,0.9180201873382876,SAMN16357252,SRR12933779
485,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR27955603,0.1659192825112107,74,3.37638528753e-05,0.1659192825112107,0.9180201873382876,0.6124528406206018,0.9180201873382876,SAMN39932082,SRR27955603
486,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR498173,0.1651785714285714,74,2.92920236632e-05,0.1651785714285714,0.9178246139008772,0.6083226464534451,0.9178246139008772,SAMEA2401495,ERR498173
487,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734344,0.1651785714285714,74,0.0001615642916715,0.1651785714285714,0.9178246139008772,0.659875360014014,0.9178246139008772,SAMEA7588622,ERR7734344
488,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734476,0.1651785714285714,74,0.0002301359979349,0.1651785714285714,0.9178246139008772,0.6710969074019598,0.9178246139008772,SAMEA7590124,ERR7734476
489,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7785202,0.1651785714285714,74,0.0001341646708161,0.1651785714285714,0.9178246139008772,0.6540573725713982,0.9178246139008772,SAMEA7616689,ERR7785202
490,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7785154,0.1651785714285714,74,0.0001320996888516,0.1651785714285714,0.9178246139008772,0.6535741243096502,0.9178246139008772,SAMEA7616611,ERR7785154
491,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734332,0.1651785714285714,74,0.0001192194669278,0.1651785714285714,0.9178246139008772,0.650387003138242,0.9178246139008772,SAMEA7588604,ERR7734332
492,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734191,0.1651785714285714,74,0.000168137108996,0.1651785714285714,0.9178246139008772,0.6611306255800744,0.9178246139008772,SAMEA7537776,ERR7734191
493,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734550,0.1651785714285714,74,0.0001710666235147,0.1651785714285714,0.9178246139008772,0.6616751219665689,0.9178246139008772,SAMEA7530104,ERR7734550
494,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734525,0.1651785714285714,74,0.0001676415551699,0.1651785714285714,0.9178246139008772,0.6610376274650568,0.9178246139008772,SAMEA7530075,ERR7734525
495,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR8481924,0.1651785714285714,74,0.0001139483567569,0.1651785714285714,0.9178246139008772,0.6489871638888962,0.9178246139008772,SAMEA7588737,ERR8481924
496,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734419,0.1651785714285714,74,0.0001528638210584,0.1651785714285714,0.9178246139008772,0.6581368497172214,0.9178246139008772,SAMEA7588729,ERR7734419
497,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR8481968,0.1651785714285714,74,0.0001461381993404,0.1651785714285714,0.9178246139008772,0.6567271676653519,0.9178246139008772,SAMEA7588793,ERR8481968
498,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734529,0.1651785714285714,74,0.0001628764867982,0.1651785714285714,0.9178246139008772,0.6601297956221361,0.9178246139008772,SAMEA7530079,ERR7734529
499,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",ERR7734350,0.1651785714285714,74,0.0001825429716022,0.1651785714285714,0.9178246139008772,0.6637260387732982,0.9178246139008772,SAMEA7588630,ERR7734350
500,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR5176474,0.1651785714285714,74,5.65867340813e-05,0.1651785714285714,0.9178246139008772,0.6277030386651969,0.9178246139008772,SAMN06221003,SRR5176474
501,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR8494418,0.1651785714285714,74,4.07746073377e-05,0.1651785714285714,0.9178246139008772,0.6179811162932707,0.9178246139008772,SAMN10829681,SRR8494418
502,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR10752649,0.1651785714285714,74,5.54896095706e-05,0.1651785714285714,0.9178246139008772,0.6271179235873547,0.9178246139008772,SAMN13663794,SRR10752649
503,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR21133402,0.1651785714285714,74,4.476931641730763e-06,0.1651785714285714,0.9178246139008772,0.5562695044497665,0.9178246139008772,SAMN20254271,SRR21133402
504,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR21285059,0.1651785714285714,74,4.476931641730763e-06,0.1651785714285714,0.9178246139008772,0.5562695044497665,0.9178246139008772,SAMN20254271,SRR21285059
505,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR17133873,0.1651785714285714,74,2.32574365653e-05,0.1651785714285714,0.9178246139008772,0.6016757651101144,0.9178246139008772,SAMN22091676,SRR17133873
506,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",SRR25546599,0.1651785714285714,74,1.82807136988e-05,0.1651785714285714,0.9178246139008772,0.5948158558291312,0.9178246139008772,SAMN36866097,SRR25546599
507,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",DRR408735,0.163677130044843,73,1.64156496459e-05,0.163677130044843,0.9174256055299193,0.5917753638406184,0.9174256055299193,SAMD00546750,DRR408735
508,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR10610327,0.163677130044843,73,0.0001523594848997,0.163677130044843,0.9174256055299193,0.6580334742878324,0.9174256055299193,SAMEA112181338,ERR10610327
509,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR7785151,0.163677130044843,73,0.0001125005008583,0.163677130044843,0.9174256055299193,0.6485920593202661,0.9174256055299193,SAMEA7616606,ERR7785151
510,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR7734535,0.163677130044843,73,0.0001091014523944,0.163677130044843,0.9174256055299193,0.6476446695059687,0.9174256055299193,SAMEA7530085,ERR7734535
511,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR7734579,0.163677130044843,73,0.0001803056798759,0.163677130044843,0.9174256055299193,0.6633363478821886,0.9174256055299193,SAMEA7530137,ERR7734579
512,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR8481963,0.163677130044843,73,0.0001003175807247,0.163677130044843,0.9174256055299193,0.6450598133770598,0.9174256055299193,SAMEA7588786,ERR8481963
513,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR8482009,0.163677130044843,73,0.0001132963335444,0.163677130044843,0.9174256055299193,0.6488099364196436,0.9174256055299193,SAMEA7588873,ERR8482009
514,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR8482016,0.163677130044843,73,0.0001183090556668,0.163677130044843,0.9174256055299193,0.6501496933472537,0.9174256055299193,SAMEA7588886,ERR8482016
515,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",ERR7734596,0.163677130044843,73,0.0001939544658679,0.163677130044843,0.9174256055299193,0.6656474988953035,0.9174256055299193,SAMEA7530157,ERR7734596
516,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR6985727,0.163677130044843,73,3.01720343266e-05,0.163677130044843,0.9174256055299193,0.6091808806302931,0.9174256055299193,SAMN04901618,SRR6985727
517,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR2912326,0.163677130044843,73,4.08775342671e-05,0.163677130044843,0.9174256055299193,0.6180553932626754,0.9174256055299193,SAMN03332981,SRR2912326
518,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR5812388,0.163677130044843,73,6.94895280233e-05,0.163677130044843,0.9174256055299193,0.6338748260018463,0.9174256055299193,SAMN07185514,SRR5812388
519,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR5413256,0.163677130044843,73,2.71198228072e-05,0.163677130044843,0.9174256055299193,0.6060944886337895,0.9174256055299193,SAMN06173313,SRR5413256
520,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR9172307,0.163677130044843,73,0.0001026073511842,0.163677130044843,0.9174256055299193,0.6457537892470618,0.9174256055299193,SAMN11056438,SRR9172307
521,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR12826203,0.163677130044843,73,4.11285679032e-05,0.163677130044843,0.9174256055299193,0.6182356450270162,0.9174256055299193,SAMN16357239,SRR12826203
522,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR13181644,0.163677130044843,73,3.63500560189e-05,0.163677130044843,0.9174256055299193,0.6146095747585764,0.9174256055299193,SAMN16357349,SRR13181644
523,"GCA_011754225.1 Buchnera aphidicola (Periphyllus lyropictus), QMUL_BucPlyr",SRR23882707,0.163677130044843,73,0.0002408565253971,0.163677130044843,0.9174256055299193,0.6725556859888566,0.9174256055299193,SAMN33775823,SRR23882707
524,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",DRR374874,0.1629464285714285,73,6.69178990713e-05,0.1629464285714285,0.917230158761192,0.6327372610373981,0.917230158761192,SAMD00333514,DRR374874
525,"GCF_024029895.1 Buchnera aphidicola (Periphyllus lyropictus) strain=Pl-LLN, ASM2402989v1",DRR100382,0.1629464285714285,73,1.41031843058e-05,0.1629464285714285,0.917230158761192,0.5875118114969303,0.917230158761192,SAMD00092763,DRR100382
